annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2022;14690;2100110;tebuconazole;107534-96-3;0.3;CMR;;Non
2022;14690;2100111;mesotrione;104206-82-8;4.875;CMR;;Non
2022;14690;2100111;nicosulfuron;111991-09-4;1.95;Env A;;Non
2022;14690;2100112;ethephon;16672-87-0;33.6;Santé A;;Non
2022;14690;2100138;cloquintocet-mexyl;99607-70-2;2.8750;Autre;;Non
2022;14690;2100138;pinoxaden;243973-20-8;11.50;CMR;;Non
2022;14690;2100140;clodinafop-propargyl;105512-06-9;0.875;Env A;;Non
2022;14690;2100140;cloquintocet-mexyl;99607-70-2;0.21875;Autre;;Non
2022;14690;2100140;pinoxaden;243973-20-8;0.875;CMR;;Non
2022;14690;2100151;pyraclostrobine;175013-18-0;71.664;Santé A;;Non
2022;14690;2100175;prothioconazole;178928-70-6;0.006;Env A;;Non
2022;14690;2100215;pendimethaline;40487-42-1;4;Env A;Substitution;Non
2022;14690;2110004;propyzamide;23950-58-5;76;CMR;Substitution;Non
2022;14690;2110063;clopyralid;1702-17-6;7.92;Autre;;Non
2022;14690;2110077;cloquintocet-mexyl;99607-70-2;0.345;Autre;;Non
2022;14690;2110077;fenoxaprop-p-ethyl;71283-80-2;0.69;Env A;;Non
2022;14690;2110090;azoxystrobine;131860-33-8;2.5;Santé A;;Non
2022;14690;2110095;cloquintocet-mexyl;99607-70-2;0.1125;Autre;;Non
2022;14690;2110095;florasulame;145701-23-1;0.05;Env A;;Non
2022;14690;2110095;pinoxaden;243973-20-8;0.45;CMR;;Non
2022;14690;2110102;difenoconazole;119446-68-3;3.69975;Env A;;Non
2022;14690;2110102;fludioxonil;131341-86-1;3.69975;Env A;;Non
2022;14690;2110102;sedaxane;874967-67-6;7.3995;CMR;;Non
2022;14690;2110104;clopyralid;1702-17-6;1.28;Autre;;Non
2022;14690;2110104;florasulame;145701-23-1;0.04;Env A;;Non
2022;14690;2110104;fluroxypyr-meptyl;81406-37-3;2.304;Env A;;Non
2022;14690;2110148;bixafen;581809-46-3;0.375;Env A;;Non
2022;14690;2110162;azoxystrobine;131860-33-8;20.00;Santé A;;Non
2022;14690;2110167;tebuconazole;107534-96-3;60.20;CMR;;Non
2022;14690;2110192;metsulfuron-methyl;74223-64-6;0.8;Env A;Substitution;Non
2022;14690;2120041;zirame;137-30-4;2.3814;Santé A;;Non
2022;14690;2120048;aminopyralid;150114-71-9;0.27;Env A;;Non
2022;14690;2120048;triclopyr;55335-06-3;2.16;Env B;;Non
2022;14690;2120075;dimethenamide-p (dmta-p);163515-14-8;8;Env A;;Non
2022;14690;2120075;metazachlore;67129-08-2;8;CMR;;Non
2022;14690;2120075;quinmerac;90717-03-6;4;Env A;;Non
2022;14690;2120081;cydia pomonella granulovirus, isolat r5 (cpgv-r5);;;Autre;;Non
2022;14690;2120089;2,4-mcpa;94-74-6;0.3;Env A;;Non
2022;14690;2120089;diflufenicanil;83164-33-4;0.075;Env B;;Non
2022;14690;2120089;glyphosate;1071-83-6;0.6;Env A;;Non
2022;14690;2120122;bixafen;581809-46-3;7.875;Env A;;Non
2022;14690;2120122;prothioconazole;178928-70-6;15.75;Env A;;Non
2022;14690;2120143;glyphosate;1071-83-6;211.2;Env A;;Non
2022;14690;2120153;propyzamide;23950-58-5;80;CMR;Substitution;Non
2022;14690;2130038;tau-fluvalinate;102851-06-9;1.2;Env A;;Non
2022;14690;2130059;lambda-cyhalothrine;91465-08-6;3.0;Santé A;Substitution;Non
2022;14690;2130063;nicosulfuron;111991-09-4;0.6;Env A;;Non
2022;14690;2130068;diflufenicanil;83164-33-4;3;Env B;;Non
2022;14690;2130069;diflufenicanil;83164-33-4;1;Env B;;Non
2022;14690;2130083;lambda-cyhalothrine;91465-08-6;3.1;Santé A;Substitution;Non
2022;14690;2130091;diflufenicanil;83164-33-4;2.5;Env B;;Non
2022;14690;2130132;difenoconazole;119446-68-3;1.25;Env A;;Non
2022;14690;2130140;diflufenicanil;83164-33-4;1.4;Env B;;Non
2022;14690;2130140;pendimethaline;40487-42-1;14;Env A;Substitution;Non
2022;14690;2130152;fluopyram;658066-35-4;0.25;Env A;;Non
2022;14690;2130152;trifloxystrobine;141517-21-7;0.25;Env A;;Non
2022;14690;2130164;cyprosulfamide;221667-31-8;0.675;Autre;;Non
2022;14690;2130164;foramsulfuron;173159-57-4;1.35;CMR;;Non
2022;14690;2130164;thiencarbazone-methyl;317815-83-1;0.45;Env A;;Non
2022;14690;2130193;diflufenicanil;83164-33-4;13.8;Env B;;Non
2022;14690;2130193;flufenacet;142459-58-3;27.6;Env A;;Non
2022;14690;2130202;fluopyram;658066-35-4;26.250;Env A;;Non
2022;14690;2130202;prothioconazole;178928-70-6;26.250;Env A;;Non
2022;14690;2130242;chlorotoluron;15545-48-9;42;CMR;;Non
2022;14690;2130242;diflufenicanil;83164-33-4;2.8;Env B;;Non
2022;14690;2130249;pendimethaline;40487-42-1;8;Env A;Substitution;Non
2022;14690;2130251;lambda-cyhalothrine;91465-08-6;6.6;Santé A;Substitution;Non
2022;14690;2130266;bromuconazole;116255-48-2;19.205;CMR;;Non
2022;14690;2130266;tebuconazole;107534-96-3;12.305;CMR;;Non
2022;14690;2140040;phosmet;732-11-6;10;CMR;;Non
2022;14690;2140042;clomazone;81777-89-1;1.08;Env A;;Non
2022;14690;2140051;fluxapyroxad;907204-31-3;0.02331;Santé A;;Non
2022;14690;2140078;fludioxonil;131341-86-1;0.3728;Env A;;Non
2022;14690;2140078;tefluthrine;79538-32-2;1.4912;Santé A;;Non
2022;14690;2140082;trinexapac-ethyl;95266-40-3;9.975;Env A;;Non
2022;14690;2140098;aminopyralid;150114-71-9;1.71275;Env A;;Non
2022;14690;2140098;propyzamide;23950-58-5;162.5;CMR;Substitution;Non
2022;14690;2140117;fluopyram;658066-35-4;17.5;Env A;;Non
2022;14690;2140117;prothioconazole;178928-70-6;17.5;Env A;;Non
2022;14690;2140132;diflufenicanil;83164-33-4;1;Env B;;Non
2022;14690;2140147;deltamethrine;52918-63-5;1.200;Santé A;;Non
2022;14690;2140156;2,4-mcpa;94-74-6;9.3345;Env A;;Non
2022;14690;2140156;clopyralid;1702-17-6;0.8155;Autre;;Non
2022;14690;2140156;fluroxypyr;69377-81-7;2.1;Env B;;Non
2022;14690;2140168;cuivre du sulfate tribasique;12527-76-3;1.9874;Env A;Substitution;Non
2022;14690;2140173;fluxapyroxad;907204-31-3;0.3125;Santé A;;Non
2022;14690;2140173;metconazole;125116-23-6;0.225;CMR;;Non
2022;14690;2140257;iodosulfuron-methyl-sodium;144550-36-7;0.10;Env A;;Non
2022;14690;2140257;mefenpyr-diethyl;135590-91-9;1.50;Autre;;Non
2022;14690;2140257;mesosulfuron-methyl;208465-21-8;0.50;Env A;;Non
2022;14690;2140258;iodosulfuron-methyl-sodium;144550-36-7;0.075;Env A;;Non
2022;14690;2140258;mesosulfuron-methyl;208465-21-8;0.075;Env A;;Non
2022;14690;2150012;mesotrione;104206-82-8;4.8;CMR;;Non
2022;14690;2150022;dicamba;1918-00-9;4.8;Env B;;Non
2022;14690;2150026;fluxapyroxad;907204-31-3;1.25;Santé A;;Non
2022;14690;2150026;metconazole;125116-23-6;0.9;CMR;;Non
2022;14690;2150078;clomazone;81777-89-1;0.96;Env A;;Non
2022;14690;2150078;pethoxamide;106700-29-2;16;Env A;;Non
2022;14690;2150104;huile minerale paraffinique;8042-47-5;98.04;Autre;;Non
2022;14690;2150130;florasulame;145701-23-1;0.15;Env A;;Non
2022;14690;2150140;glyphosate;1071-83-6;727.2;Env A;;Non
2022;14690;2150245;alphamethrine;67375-30-8;0.2;Santé A;Substitution;Non
2022;14690;2150352;cycloxydime;101205-02-1;2.5;CMR;;Non
2022;14690;2150375;prothioconazole;178928-70-6;5;Env A;;Non
2022;14690;2150375;tebuconazole;107534-96-3;5;CMR;;Non
2022;14690;2150484;clopyralid;1702-17-6;0.6;Autre;;Non
2022;14690;2150484;florasulame;145701-23-1;0.050;Env A;;Non
2022;14690;2150626;mesotrione;104206-82-8;0.5;CMR;;Non
2022;14690;2150753;fluopyram;658066-35-4;6.875;Env A;;Non
2022;14690;2150753;prothioconazole;178928-70-6;6.875;Env A;;Non
2022;14690;2150855;prochloraze;67747-09-5;24.75;Env A;;Non
2022;14690;2150870;florasulame;145701-23-1;0.9;Env A;;Non
2022;14690;2150964;lambda-cyhalothrine;91465-08-6;5.8;Santé A;Substitution;Non
2022;14690;2160131;mesotrione;104206-82-8;1.5;CMR;;Non
2022;14690;2160131;nicosulfuron;111991-09-4;0.6;Env A;;Non
2022;14690;2160200;cloquintocet-mexyl;99607-70-2;0.0625;Autre;;Non
2022;14690;2160200;pinoxaden;243973-20-8;0.25;CMR;;Non
2022;14690;2160226;phosphate ferrique;10045-86-0;22.264;Autre;;Non
2022;14690;2160260;metconazole;125116-23-6;10.35;CMR;;Non
2022;14690;2160326;diflufenicanil;83164-33-4;16;Env B;;Non
2022;14690;2160384;trinexapac-ethyl;95266-40-3;1.25;Env A;;Non
2022;14690;2160387;tebuconazole;107534-96-3;13.75;CMR;;Non
2022;14690;2160402;chlorotoluron;15545-48-9;160;CMR;;Non
2022;14690;2160402;diflufenicanil;83164-33-4;10;Env B;;Non
2022;14690;2160724;azoxystrobine;131860-33-8;5.625;Santé A;;Non
2022;14690;2160724;difenoconazole;119446-68-3;5.625;Env A;;Non
2022;14690;2160739;iodosulfuron-methyl-sodium;144550-36-7;0.063;Env A;;Non
2022;14690;2160739;mefenpyr-diethyl;135590-91-9;0.945;Autre;;Non
2022;14690;2160739;mesosulfuron-methyl;208465-21-8;0.315;Env A;;Non
2022;14690;2160752;pyridate;55512-33-9;3;Env A;;Non
2022;14690;2160920;fluroxypyr-meptyl;81406-37-3;2.9175;Env A;;Non
2022;14690;2160920;metsulfuron-methyl;74223-64-6;0.075;Env A;Substitution;Non
2022;14690;2160920;thifensulfuron-methyle;79277-27-3;0.45;Env A;;Non
2022;14690;2160931;bixafen;581809-46-3;19.67875;Env A;;Non
2022;14690;2160931;fluopyram;658066-35-4;19.67875;Env A;;Non
2022;14690;2160931;prothioconazole;178928-70-6;39.3575;Env A;;Non
2022;14690;2160936;cloquintocet-mexyl;99607-70-2;0.048;Autre;;Non
2022;14690;2160936;fluroxypyr-meptyl;81406-37-3;1.612;Env A;;Non
2022;14690;2160936;halauxifen-methyl;943831-98-9;0.05;Env A;;Non
2022;14690;2160937;cloquintocet-mexyl;99607-70-2;0.720;Autre;;Non
2022;14690;2160937;florasulame;145701-23-1;0.600;Env A;;Non
2022;14690;2160937;halauxifen-methyl;943831-98-9;0.75000;Env A;;Non
2022;14690;2160959;benzovindiflupyr;1072957-71-1;2.25;Santé A;Substitution;Non
2022;14690;2160959;prothioconazole;178928-70-6;4.5;Env A;;Non
2022;14690;2161016;azoxystrobine;131860-33-8;70;Santé A;;Non
2022;14690;2170158;dimethenamide-p (dmta-p);163515-14-8;24.975;Env A;;Non
2022;14690;2170158;quinmerac;90717-03-6;12.525;Env A;;Non
2022;14690;2170238;iodosulfuron-methyl-sodium;144550-36-7;0.24;Env A;;Non
2022;14690;2170238;mefenpyr-diethyl;135590-91-9;0.72;Autre;;Non
2022;14690;2170238;mesosulfuron-methyl;208465-21-8;0.24;Env A;;Non
2022;14690;2170381;mesotrione;104206-82-8;3.15;CMR;;Non
2022;14690;2170381;terbuthylazine;5915-41-3;14.85;Env A;;Non
2022;14690;2170424;mesotrione;104206-82-8;0.5;CMR;;Non
2022;14690;2170425;mesotrione;104206-82-8;5.0;CMR;;Non
2022;14690;2170803;cypermethrine;52315-07-8;8.5;Env A;;Non
2022;14690;2170835;cypermethrine;52315-07-8;12.5;Env A;;Non
2022;14690;2170854;chlorotoluron;15545-48-9;190;CMR;;Non
2022;14690;2170933;prohexadione-calcium;127277-53-6;0.75;Env B;;Non
2022;14690;2170933;trinexapac-ethyl;95266-40-3;1.125;Env A;;Non
2022;14690;2171035;tebuconazole;107534-96-3;22.5;CMR;;Non
2022;14690;2171054;diflufenicanil;83164-33-4;28;Env B;;Non
2022;14690;2171054;flufenacet;142459-58-3;56;Env A;;Non
2022;14690;2171111;metamitrone;41394-05-2;7.0;Env A;;Non
2022;14690;2171141;chlormequat chlorure;999-81-5;48;Autre;;Non
2022;14690;2171141;ethephon;16672-87-0;24;Santé A;;Non
2022;14690;2171253;bacillus amyloliquefaciens souche mbi 600;NC;;Autre;;Non
2022;14690;2179999;iodosulfuron-methyl-sodium;144550-36-7;0.3;Env A;;Non
2022;14690;2179999;mesosulfuron-methyl;208465-21-8;0.3;Env A;;Non
2022;14690;2180009;dicamba;1918-00-9;3.5;Env B;;Non
2022;14690;2180009;tritosulfuron;142469-14-5;1.75;Env A;;Non
2022;14690;2180124;metalaxyl;57837-19-1;0.1288;Env B;;Non
2022;14690;2180124;prothioconazole;178928-70-6;0.644;Env A;;Non
2022;14690;2180196;azoxystrobine;131860-33-8;20.0;Santé A;;Non
2022;14690;2180309;clomazone;81777-89-1;2.16;Env A;;Non
2022;14690;2180385;chlorotoluron;15545-48-9;5;CMR;;Non
2022;14690;2180385;diflufenicanil;83164-33-4;0.8;Env B;;Non
2022;14690;2180385;pendimethaline;40487-42-1;6;Env A;Substitution;Non
2022;14690;2180461;metaldehyde;108-62-3;23;CMR;;Non
2022;14690;2180463;metaldehyde;108-62-3;26;CMR;;Non
2022;14690;2180593;iodosulfuron-methyl-sodium;144550-36-7;0.108;Env A;;Non
2022;14690;2180593;mefenpyr-diethyl;135590-91-9;1.62;Autre;;Non
2022;14690;2180593;mesosulfuron-methyl;208465-21-8;0.54;Env A;;Non
2022;14690;2180672;bifenox;42576-02-3;19.2;Env A;;Non
2022;14690;2180735;spinetoram;935545-74-7;0.125;CMR;;Non
2022;14690;2180807;diflufenicanil;83164-33-4;1.4;Env B;;Non
2022;14690;2180807;flufenacet;142459-58-3;5.6;Env A;;Non
2022;14690;2180807;pendimethaline;40487-42-1;23.31;Env A;Substitution;Non
2022;14690;2180864;flufenacet;142459-58-3;7.2;Env A;;Non
2022;14690;2180864;picolinafen;137641-05-5;3;Env A;;Non
2022;14690;2190016;pyrimicarbe;23103-98-2;12;CMR;;Non
2022;14690;2190016;tau-fluvalinate;102851-06-9;4.32;Env A;;Non
2022;14690;2190040;benoxacor;98730-04-2;5.85;Autre;;Non
2022;14690;2190040;s-metolachlore;87392-12-9;118.95;Env A;;Non
2022;14690;2190062;halauxifen-methyl;943831-98-9;0.57;Env A;;Non
2022;14690;2190062;piclorame;01/02/1918;2.736;Env A;;Non
2022;14690;2190149;flufenacet;142459-58-3;3;Env A;;Non
2022;14690;2190173;metaldehyde;108-62-3;5.94;CMR;;Non
2022;14690;2190173;phosphate ferrique;10045-86-0;9.6228;Autre;;Non
2022;14690;2190214;aclonifen;74070-46-5;126;CMR;;Non
2022;14690;2190214;diflufenicanil;83164-33-4;16.8;Env B;;Non
2022;14690;2190214;flufenacet;142459-58-3;21;Env A;;Non
2022;14690;2190215;clomazone;81777-89-1;2.16;Env A;;Non
2022;14690;2190246;prosulfocarbe;52888-80-9;112;Env A;;Non
2022;14690;2190321;folpel;133-07-3;170.0;CMR;;Non
2022;14690;2190559;fludioxonil;131341-86-1;0.625;Env A;;Non
2022;14690;2190608;flufenacet;142459-58-3;17;Env A;;Non
2022;14690;2190634;azoxystrobine;131860-33-8;20.00;Santé A;;Non
2022;14690;2190635;quizalofop-p-ethyl;100646-51-3;0.5;Env A;;Non
2022;14690;2190686;fluxapyroxad;907204-31-3;20.5;Santé A;;Non
2022;14690;2190686;mefentrifluconazole;1417782-03-6;41;Env A;;Non
2022;14690;2190722;aclonifen;74070-46-5;84;CMR;;Non
2022;14690;2190883;prothioconazole;178928-70-6;10.00;Env A;;Non
2022;14690;2200215;clethodime;99129-21-2;1.2;Env B;;Non
2022;14690;2200272;ethephon;16672-87-0;33.6;Santé A;;Non
2022;14690;2200273;fluazifop-p-butyl;79241-46-6;6.25;CMR;;Non
2022;14690;2200296;lambda-cyhalothrine;91465-08-6;0.1;Santé A;Substitution;Non
2022;14690;2200521;tebuconazole;107534-96-3;1.25;CMR;;Non
2022;14690;2200724;fluxapyroxad;907204-31-3;33.125;Santé A;;Non
2022;14690;2200724;metconazole;125116-23-6;23.85;CMR;;Non
2022;14690;2200753;glyphosate;1071-83-6;27.0;Env A;;Non
2022;14690;2200891;fluxapyroxad;907204-31-3;1.875;Santé A;;Non
2022;14690;2200895;diflufenicanil;83164-33-4;5;Env B;;Non
2022;14690;2200895;flufenacet;142459-58-3;10;Env A;;Non
2022;14690;2201009;etofenprox;80844-07-1;4.3125;Santé A;;Non
2022;14690;2201010;halauxifen-methyl;943831-98-9;0.15;Env A;;Non
2022;14690;2201010;piclorame;01/02/1918;0.72;Env A;;Non
2022;14690;2210128;phosphonate de potassium;13492-26-7;37.75;Autre;;Non
2022;14690;2210138;metazachlore;67129-08-2;4;CMR;;Non
2022;14690;2210138;quinmerac;90717-03-6;1;Env A;;Non
2022;14690;2210192;prosulfocarbe;52888-80-9;240;Env A;;Non
2022;14690;2210423;butoxyde de piperonyle;51-03-6;0.225;Autre;;Non
2022;14690;2210423;deltamethrine;52918-63-5;0.025;Santé A;;Non
2022;14690;2210443;glyphosate;1071-83-6;21.6;Env A;;Non
2022;14690;2210452;prothioconazole;178928-70-6;22.5;Env A;;Non
2022;14690;2210567;mefentrifluconazole;1417782-03-6;2.85;Env A;;Non
2022;14690;2210567;pyraclostrobine;175013-18-0;3;Santé A;;Non
2022;14690;2210742;prothioconazole;178928-70-6;5;Env A;;Non
2022;14690;2210742;tebuconazole;107534-96-3;5;CMR;;Non
2022;14690;2210743;prothioconazole;178928-70-6;0.625;Env A;;Non
2022;14690;2210743;tebuconazole;107534-96-3;0.625;CMR;;Non
2022;14690;2210840;prothioconazole;178928-70-6;2.5;Env A;;Non
2022;14690;2210927;diflufenicanil;83164-33-4;3;Env B;;Non
2022;14690;2210927;flufenacet;142459-58-3;6;Env A;;Non
2022;14690;2211018;mesotrione;104206-82-8;2;CMR;;Non
2022;14690;2220708;propaquizafop;111479-05-1;1;Env A;;Non
2022;14690;7600008;bupirimate;41483-43-6;6.25;CMR;;Non
2022;14690;8000084;2,4-mcpa;94-74-6;4;Env A;;Non
2022;14690;8100291;metazachlore;67129-08-2;20;CMR;;Non
2022;14690;8400096;dicamba;1918-00-9;0.48;Env B;;Non
2022;14690;8400255;metsulfuron-methyl;74223-64-6;0.38;Env A;Substitution;Non
2022;14690;8400528;isoxaben;82558-50-7;0.625;Env B;;Non
2022;14690;8400574;propyzamide;23950-58-5;66;CMR;Substitution;Non
2022;14690;8600243;aclonifen;74070-46-5;24;CMR;;Non
2022;14690;8700002;chlorotoluron;15545-48-9;65;CMR;;Non
2022;14690;8700462;prosulfocarbe;52888-80-9;200;Env A;;Non
2022;14690;8800029;phenmediphame;13684-63-4;0.8;Env A;;Non
2022;14690;8800161;triallate;2303-17-5;108.0;Env A;;Non
2022;14690;8800199;propaquizafop;111479-05-1;7.0;Env A;;Non
2022;14690;8800395;lambda-cyhalothrine;91465-08-6;0.2;Santé A;Substitution;Non
2022;14690;8800395;pyrimicarbe;23103-98-2;4;CMR;;Non
2022;14690;8800603;napropamide;15299-99-7;83.25;Env A;;Non
2022;14690;8800841;difenoconazole;119446-68-3;11.25;Env A;;Non
2022;14690;8900564;tau-fluvalinate;102851-06-9;18.96;Env A;;Non
2022;14690;9000184;2,4-mcpa;94-74-6;4;Env A;;Non
2022;14690;9000184;clopyralid;1702-17-6;0.4;Autre;;Non
2022;14690;9000184;fluroxypyr-meptyl;81406-37-3;1.152;Env A;;Non
2022;14690;9000222;soufre;7704-34-9;1092;Autre;;Non
2022;14690;9000259;amidosulfuron;120923-37-7;1.53;Env A;;Non
2022;14690;9000490;cycloxydime;101205-02-1;17.5;CMR;;Non
2022;14690;9000619;chlorotoluron;15545-48-9;45;CMR;;Non
2022;14690;9000833;metazachlore;67129-08-2;50;CMR;;Non
2022;14690;9000833;quinmerac;90717-03-6;12.5;Env A;;Non
2022;14690;9100034;chlormequat chlorure;999-81-5;18.4;Autre;;Non
2022;14690;9100296;2,4-d;94-75-7;18;Env B;;Non
2022;14690;9100418;nicosulfuron;111991-09-4;0.4;Env A;;Non
2022;14690;9100645;clodinafop-propargyl;105512-06-9;0.1;Env A;;Non
2022;14690;9100645;cloquintocet-mexyl;99607-70-2;0.025;Autre;;Non
2022;14690;9200159;pyrimethanil;53112-28-0;60;Env A;;Non
2022;14690;9400008;triticonazole;131983-72-7;0.378;Env A;;Non
2022;14690;9400052;clethodime;99129-21-2;24.72;Env B;;Non
2022;14690;9400085;etofenprox;80844-07-1;21.5625;Santé A;;Non
2022;14690;9500040;quizalofop-p-ethyl;100646-51-3;7.25;Env A;;Non
2022;14690;9500628;bentazone;25057-89-0;7.83;Env B;;Non
2022;14690;9600025;fosetyl-aluminium;39148-24-8;48;Autre;;Non
2022;14690;9600093;azoxystrobine;131860-33-8;3.75;Santé A;;Non
2022;14690;9600195;fenoxaprop-p-ethyl;71283-80-2;1.035;Env A;;Non
2022;14690;9600195;mefenpyr-diethyl;135590-91-9;0.28125;Autre;;Non
2022;14690;9600197;carfentrazone ethyl;128639-02-1;1.92;Env A;;Non
2022;14690;9600197;metsulfuron-methyl;74223-64-6;0.48;Env A;Substitution;Non
2022;14690;9600229;fenpropidine;67306-00-7;11.25;Env A;;Non
2022;14690;9800018;clomazone;81777-89-1;3.60;Env A;;Non
2022;14690;9800018;dimethachlore;50563-36-5;22.5000;Env A;;Non
2022;14690;9800018;napropamide;15299-99-7;22.5000;Env A;;Non
2022;14690;9800100;chlorotoluron;15545-48-9;35;CMR;;Non
2022;14690;9800182;s-metolachlore;87392-12-9;4.8;Env A;;Non
2022;14690;9800277;florasulame;145701-23-1;0.45;Env A;;Non
2022;14690;9800336;lambda-cyhalothrine;91465-08-6;1.3;Santé A;Substitution;Non
2022;14690;9800474;cuivre du sulfate de cuivre;8011-63-0;9;Env A;Substitution;Non
2022;14690;9900047;mesotrione;104206-82-8;5.5;CMR;;Non
2022;14690;9900115;clethodime;99129-21-2;9.0;Env B;;Non
2022;14690;9900202;amidosulfuron;120923-37-7;0.075;Env A;;Non
2022;14690;9900202;iodosulfuron-methyl-sodium;144550-36-7;0.0075;Env A;;Non
2022;14690;9900202;mefenpyr-diethyl;135590-91-9;0.075;Autre;;Non
2022;14690;9900251;dimethenamide-p (dmta-p);163515-14-8;79.2;Env A;;Non
2022;14690;9900446;cymoxanil;57966-95-7;0.429;CMR;;Non
2022;14690;9900446;fludioxonil;131341-86-1;0.2145;Env A;;Non
2022;14690;9900446;metalaxyl-m;70630-17-0;0.727584;Autre;;Non
2022;14700;2000003;metazachlore;67129-08-2;7.5;CMR;;Non
2022;14700;2000018;soufre pour pulverisation (micronise);7704-34-9;32;Autre;;Non
2022;14700;2000044;fluazifop-p-butyl;79241-46-6;3.750;CMR;;Non
2022;14700;2000122;metalaxyl-m;70630-17-0;0.210304;Autre;;Non
2022;14700;2000201;silthiofam;175217-20-6;1.95000;Env A;;Non
2022;14700;2000202;glyphosate;1071-83-6;100.8;Env A;;Non
2022;14700;2000299;clomazone;81777-89-1;3.96;Env A;;Non
2022;14700;2000301;foramsulfuron;173159-57-4;3.3750;CMR;;Non
2022;14700;2000301;isoxadifen-ethyl;163520-33-0;3.3750;Env A;;Non
2022;14700;2000316;esfenvalerate;66230-04-4;8.25;Santé A;Substitution;Non
2022;14700;2000324;deltamethrine;52918-63-5;8.87;Santé A;;Non
2022;14700;2000327;carfentrazone ethyl;128639-02-1;1.2;Env A;;Non
2022;14700;2000369;metsulfuron-methyl;74223-64-6;0.70;Env A;Substitution;Non
2022;14700;2000380;clethodime;99129-21-2;7.2;Env B;;Non
2022;14700;2010023;deltamethrine;52918-63-5;0.525;Santé A;;Non
2022;14700;2010030;mepiquat-chlorure;24307-26-4;36.0;Env B;;Non
2022;14700;2010030;prohexadione-calcium;127277-53-6;6.00;Env B;;Non
2022;14700;2010239;florasulame;145701-23-1;0.105;Env A;;Non
2022;14700;2010239;fluroxypyr-meptyl;81406-37-3;15.1305;Env A;;Non
2022;14700;2010240;florasulame;145701-23-1;0.075;Env A;;Non
2022;14700;2010240;fluroxypyr-meptyl;81406-37-3;4.323;Env A;;Non
2022;14700;2010280;metconazole;125116-23-6;35.2332;CMR;;Non
2022;14700;2010282;cypermethrine;52315-07-8;0.5;Env A;;Non
2022;14700;2010283;metconazole;125116-23-6;6.3;CMR;;Non
2022;14700;2020099;trifloxystrobine;141517-21-7;2;Env A;;Non
2022;14700;2020474;metazachlore;67129-08-2;45;CMR;;Non
2022;14700;2030071;metaldehyde;108-62-3;58.75;CMR;;Non
2022;14700;2030323;fludioxonil;131341-86-1;8.19525;Env A;;Non
2022;14700;2030332;2,4-d;94-75-7;1.2;Env B;;Non
2022;14700;2030332;dichlorprop-p;15165-67-0;0.6;Autre;;Non
2022;14700;2030342;chlormequat chlorure;999-81-5;699.2;Autre;;Non
2022;14700;2030404;pendimethaline;40487-42-1;36;Env A;Substitution;Non
2022;14700;2040146;tefluthrine;79538-32-2;8.600;Santé A;;Non
2022;14700;2050046;flonicamide;158062-67-0;4.96;Autre;;Non
